pfaf_id,area_km2,ISO,Admin0,Admin1,rfr_score,cfr_score
622497,2737.220045952,BRA,Brazil,Mato Grosso,0.253789604,0.0
622498,1756.73347938,BRA,Brazil,Mato Grosso,0.0,0.0
622499,16582.724692785,BRA,Brazil,Mato Grosso,1.0121658740000001,0.0
622510,6062.5476104499985,BRA,Brazil,Pará,3.063618491,0.0
622521,1039.23912999,BRA,Brazil,Pará,0.603153175,0.0
622522,28808.208167610006,BRA,Brazil,Pará,3.79449626,0.0
622523,587.978978578,BRA,Brazil,Pará,0.304318501,0.0
622524,42254.5538182658,BRA,Brazil,Pará,1.796645853,0.0
622525,6450.183162684999,BRA,Brazil,Pará,1.9199592619999999,0.0
622526,25961.3463527103,BRA,Brazil,Pará,4.056037971,0.0
622527,78.95890316629,BRA,Brazil,Pará,3.989144102,0.0
622528,12866.447787699997,BRA,Brazil,Pará,0.0,0.0
622529,39263.87297607988,BRA,Brazil,Pará,0.0,0.0
622530,4727.97965182,BRA,Brazil,Pará,3.3527237060000004,0.0
622541,213.626100099,BRA,Brazil,Amazonas,1.939597688,0.0
622542,10070.4289194,BRA,Brazil,Pará,2.272152012,0.0
622543,11631.024635650001,BRA,Brazil,Amazonas,3.98131695,0.0
622544,26498.87313034,BRA,Brazil,Amazonas,1.366555058,0.0
622545,10800.3979369,BRA,Brazil,Amazonas,3.260224863,0.0
622546,21897.694526280004,BRA,Brazil,Amazonas,2.7641977769999997,0.0
622547,11691.6640206,BRA,Brazil,Amazonas,3.244351284,0.0
622548,14257.48242698,BRA,Brazil,Amazonas,2.7983750919999997,0.0
622549,26601.05216734,BRA,Brazil,Amazonas,3.3976137000000004,0.0
622550,4018.38995023,BRA,Brazil,Amazonas,3.3036735960000003,0.0
622561,3494.487933903,BRA,Brazil,Amazonas,4.038522981,0.0
622562,30154.14044861,BRA,Brazil,Amazonas,1.76393417,0.0
622563,4553.46412055,BRA,Brazil,Amazonas,2.7957537589999997,0.0
622564,5068.26885603,BRA,Brazil,Amazonas,2.7683425010000002,0.0
622565,8910.123384214998,BRA,Brazil,Amazonas,2.834218294,0.0
622566,4841.15190284,BRA,Brazil,Amazonas,2.75999808,0.0
622567,4304.9421866842,BRA,Brazil,Amazonas,1.587525595,0.0
622568,2100.3321299140002,BRA,Brazil,Roraima,3.153797144,0.0
622569,4949.3826341249005,BRA,Brazil,Roraima,0.258646206,0.0
622570,731.9123287177001,BRA,Brazil,Amazonas,4.061460503,0.0
622580,12910.149155432997,BRA,Brazil,Amazonas,3.30206874,0.0
622590,3626.46321648922,BRA,Brazil,Amazonas,2.9006595589999997,0.0
622611,63.8205447933,BRA,Brazil,Amazonas,3.0667688010000003,0.0
622612,46096.6764449,BRA,Brazil,Amazonas,3.4210878769999997,0.0
622613,45.358517569300005,BRA,Brazil,Amazonas,1.00990549,0.0
622614,539.261753009,BRA,Brazil,Amazonas,3.1375407760000003,0.0
622615,79.173764183,BRA,Brazil,Amazonas,2.41268864,0.0
622616,735.222468335,BRA,Brazil,Amazonas,2.604331118,0.0
622617,3405.37542853,BRA,Brazil,Amazonas,4.00851345,0.0
622618,1932.47931447,BRA,Brazil,Amazonas,1.223655592,0.0
622619,2553.7087755800007,BRA,Brazil,Amazonas,2.595250392,0.0
622621,3941.0464053462997,BRA,Brazil,Amazonas,1.9802213780000002,0.0
622622,5913.252987012601,BRA,Brazil,Amazonas,0.033306564,0.0
622623,6805.511727244799,BRA,Brazil,Amazonas,3.441590873,0.0
622624,71127.20255320802,BRA,Brazil,Mato Grosso,0.517988468,0.0
622625,4826.571664570001,BRA,Brazil,Amazonas,2.800917109,0.0
622626,11209.6410095615,BRA,Brazil,Mato Grosso,0.723439616,0.0
622627,5812.939898421,BRA,Brazil,Mato Grosso,3.7144738110000004,0.0
622628,12459.646982960001,BRA,Brazil,Mato Grosso,0.488512491,0.0
622629,25394.309182402998,BRA,Brazil,Mato Grosso,1.2626397459999998,0.0
622631,3994.2774749930004,BRA,Brazil,Amazonas,4.020933615,0.0
622632,8184.54593962,BRA,Brazil,Amazonas,3.741762312,0.0
622633,4265.425664484,BRA,Brazil,Amazonas,2.136858091,0.0
622634,11188.483495029997,BRA,Brazil,Amazonas,3.9159712819999997,0.0
622635,3704.45104692,BRA,Brazil,Amazonas,3.5859957660000004,0.0
622636,27633.6435516629,BRA,Brazil,Amazonas,1.4749381730000002,0.0
622637,160.405626851,BRA,Brazil,Amazonas,1.545586935,0.0
622638,4066.73472994,BRA,Brazil,Amazonas,0.8969960290000001,0.0
622639,15001.938749122002,BRA,Brazil,Amazonas,3.965221282,0.0
622641,4.21256178699,BRA,Brazil,Rondônia,0.0,0.0
622642,10493.263630000001,BRA,Brazil,Rondônia,0.961778597,0.0
622643,5368.4906436064,BRA,Brazil,Rondônia,2.381751115,0.0
622644,5525.51118733,BRA,Brazil,Rondônia,1.070637569,0.0
622645,6829.128777737401,BRA,Brazil,Rondônia,1.0905410309999999,0.0
622646,7338.231713070001,BRA,Brazil,Rondônia,2.577277031,0.0
622647,23343.5687632037,BRA,Brazil,Rondônia,2.27845329,0.0
622648,6180.630373776399,BRA,Brazil,Rondônia,3.230008073,0.0
622649,10124.02239967,BRA,Brazil,Rondônia,4.0104993460000005,0.0
622651,3667.315871428,BRA,Brazil,Rondônia,3.4171719169999997,0.0
622652,29450.389934019997,BRA,Brazil,Rondônia,1.576201889,0.0
622653,3166.0737127840002,BRA,Brazil,Rondônia,0.470211036,0.0
622654,13227.058914807298,BRA,Brazil,Rondônia,4.004324043,0.0
622655,3089.2136080319,BRA,Brazil,Rondônia,2.46270984,0.0
622656,3607.33941873,BRA,Brazil,Rondônia,4.028367921,0.0
622657,1574.6180572337,BRA,Brazil,Rondônia,4.009397095,0.0
622658,32171.392329256058,BOL,Bolivia,Pando,2.678785391,0.0
622659,3715.70455331038,BRA,Brazil,Rondônia,4.00536178,0.0
622661,3525.1030698269997,BOL,Bolivia,El Beni,2.79763177,0.0
622662,33784.10941888256,BOL,Bolivia,Pando,4.0766523789999995,0.0
622663,267.813512801,BOL,Bolivia,El Beni,3.105933438,0.0
622664,125835.6812213545,PER,Peru,Madre de Dios,3.121758228,0.0
622665,66294.37413213712,BOL,Bolivia,La Paz,4.0342193,0.0
622666,21522.5543307,BOL,Bolivia,La Paz,3.701629832,0.0
622667,2544.57915011,BOL,Bolivia,La Paz,3.060005621,0.0
622668,13003.211591479001,BOL,Bolivia,La Paz,0.630732017,0.0
622669,16281.129042241739,BOL,Bolivia,Cochabamba,1.622263618,0.0
622671,78.94503064734,BRA,Brazil,Rondônia,2.329813188,0.0
622672,1437.5770753,BRA,Brazil,Rondônia,1.458321781,0.0
622673,62.3607211198,BRA,Brazil,Rondônia,4.034684599,0.0
622674,20760.843009030003,BOL,Bolivia,El Beni,4.025119481,0.0
622675,1363.439173066,BRA,Brazil,Rondônia,3.0397364419999997,0.0
622676,17023.144187499995,BRA,Brazil,Rondônia,4.0291876769999995,0.0
622677,2634.98951146195,BOL,Bolivia,El Beni,3.073720645,0.0
622678,2459.3483373605,BRA,Brazil,Rondônia,4.136542128,0.0
622679,1706.3990659530996,BOL,Bolivia,El Beni,3.419365092,0.0
622681,11646.252679336003,BRA,Brazil,Rondônia,3.978582322,0.0
622682,217661.331349526,BOL,Bolivia,Santa Cruz,3.287612385,0.0
622683,17.68374505422,BOL,Bolivia,El Beni,0.0,0.0
622684,19077.514801061,BOL,Bolivia,El Beni,4.21103083,0.0
622685,48717.296447905,BOL,Bolivia,Santa Cruz,4.038987415,0.0
622686,15231.820487090601,BOL,Bolivia,Santa Cruz,2.2209300180000002,0.0
622687,1036.837906051,BOL,Bolivia,Santa Cruz,4.250550237,0.0
622688,17718.235231630002,BOL,Bolivia,Santa Cruz,1.1612995609999999,0.0
622689,23969.991846332996,BOL,Bolivia,Santa Cruz,3.980158293,0.0
622691,19369.718194808003,BOL,Bolivia,El Beni,4.141722118000001,0.0
622692,21511.38739596971,BOL,Bolivia,El Beni,4.120144399999999,0.0
622693,44028.7910934266,BOL,Bolivia,El Beni,4.232319727,0.0
622694,21164.386482106,BOL,Bolivia,Cochabamba,4.038465576,0.0
622695,3278.2024331625303,BOL,Bolivia,El Beni,4.213391097,0.0
622696,20251.197492246123,BOL,Bolivia,Cochabamba,4.002399326,0.0
622697,1852.30757639156,BOL,Bolivia,Santa Cruz,4.369565168,0.0
622698,25370.036393749993,BOL,Bolivia,Santa Cruz,3.535518746,0.0
622699,79413.94459348681,BOL,Bolivia,Santa Cruz,1.334782522,0.0
622700,6231.102700129999,BRA,Brazil,Amazonas,1.279992484,0.0
622811,3493.01515537,BRA,Brazil,Amazonas,0.332674878,0.0
622812,8754.771243668,BRA,Brazil,Amazonas,1.601874686,0.0
622813,4673.747081872,BRA,Brazil,Amazonas,2.289004102,0.0
622814,11858.600469775,BRA,Brazil,Amazonas,3.790952528,0.0
622815,5.15351888806,BRA,Brazil,Amazonas,0.0,0.0
622816,3807.74582741,BRA,Brazil,Amazonas,3.8320630469999997,0.0
622817,475.432878023,BRA,Brazil,Amazonas,1.4907983130000002,0.0
622818,18939.789141566507,BRA,Brazil,Amazonas,4.022320532,0.0
622819,77.0952610663,BRA,Brazil,Amazonas,0.0,0.0
622821,4447.91338990391,BRA,Brazil,Roraima,3.842617292,0.0
622822,2472.53496869,BRA,Brazil,Roraima,4.137247489,0.0
622823,166.6253517717,BRA,Brazil,Amazonas,4.091290131,0.0
622824,16989.945360083904,BRA,Brazil,Roraima,3.0600701989999997,0.0
622825,1464.1800958254,BRA,Brazil,Roraima,3.5021447689999996,0.0
622826,1514.48570705,BRA,Brazil,Roraima,2.89797895,0.0
622827,1746.35887434,BRA,Brazil,Roraima,4.090310801,0.0
622828,2791.08580401,BRA,Brazil,Roraima,0.038069452000000004,0.0
622829,8319.684453372001,BRA,Brazil,Roraima,1.870237418,0.0
622830,28540.808131443402,BRA,Brazil,Amazonas,3.9222064010000004,0.0
622841,12334.725095929509,BRA,Brazil,Roraima,4.00888938,0.0
622842,21714.375003663517,BRA,Brazil,Roraima,4.076746621,0.0
622843,692.5577197170002,BRA,Brazil,Roraima,3.1312485660000005,0.0
622844,21351.161073638803,BRA,Brazil,Roraima,2.9114451530000003,0.0
622845,14096.501641039999,BRA,Brazil,Roraima,4.0291588130000004,0.0
622846,20403.7414593215,BRA,Brazil,Roraima,0.578123802,0.0
622847,8212.36869606,BRA,Brazil,Roraima,0.828747282,0.0
622848,42482.1393452259,BRA,Brazil,Roraima,3.464622219,0.0
622849,49930.275387872,BRA,Brazil,Roraima,2.244349164,0.0
622851,398.1508864896,BRA,Brazil,Amazonas,1.708846413,0.0
622852,12617.9058206,BRA,Brazil,Amazonas,4.0357211060000004,0.0
622853,719.434641308,BRA,Brazil,Amazonas,4.0054302360000005,0.0
622854,7349.100954969998,BRA,Brazil,Amazonas,4.075546591,0.0
622855,35.9245054283,BRA,Brazil,Amazonas,4.142317057,0.0
622856,1481.39042449,BRA,Brazil,Amazonas,1.346219864,0.0
622857,1265.93005722,BRA,Brazil,Amazonas,3.038739656,0.0
622858,11802.4925156,BRA,Brazil,Amazonas,0.579799478,0.0
622859,228.966390473,BRA,Brazil,Amazonas,1.192220847,0.0
622861,637.97584233,BRA,Brazil,Amazonas,4.0202903039999995,0.0
622862,16768.758451190002,BRA,Brazil,Amazonas,3.558109992,0.0
622863,1363.1428807299997,BRA,Brazil,Amazonas,4.062402545,0.0
622864,2035.2008766620002,BRA,Brazil,Amazonas,0.0,0.0
622865,5188.966448172,BRA,Brazil,Amazonas,4.01601433,0.0
622866,2132.461016964,BRA,Brazil,Amazonas,0.0,0.0
622867,3133.47045489,BRA,Brazil,Amazonas,0.0,0.0
622868,5196.4952729253,BRA,Brazil,Amazonas,0.0,0.0
622869,3402.17505318442,BRA,Brazil,Amazonas,0.0,0.0
622871,11063.3643038,BRA,Brazil,Amazonas,4.061533379,0.0
622872,17423.0018126469,BRA,Brazil,Amazonas,4.0027175580000005,0.0
622873,17542.724943809997,BRA,Brazil,Amazonas,4.016426923,0.0
622874,12502.40896246,BRA,Brazil,Amazonas,3.500405263,0.0
622875,33578.759430319995,BRA,Brazil,Amazonas,2.477530237,0.0
622876,25435.810841500002,BRA,Brazil,Amazonas,1.170591166,0.0
622877,2431.39395381,BRA,Brazil,Amazonas,4.026325376,0.0
622878,14234.164288819999,BRA,Brazil,Amazonas,0.637962141,0.0
622879,2395.50830347,BRA,Brazil,Amazonas,1.989815619,0.0
622881,3081.57666942,BRA,Brazil,Amazonas,4.024028308,0.0
622882,35754.45386475001,BRA,Brazil,Amazonas,4.024982203,0.0
622883,1933.10751185,BRA,Brazil,Amazonas,4.067484249,0.0
622884,8240.491315336001,BRA,Brazil,Amazonas,4.055948117,0.0
622885,7154.660233999999,BRA,Brazil,Amazonas,4.032839364,0.0
622886,42574.628081441,VEN,Venezuela,Amazonas,4.029441604,0.0
622887,3609.2500204992,VEN,Venezuela,Amazonas,1.244288123,0.0
622888,4915.33955728,VEN,Venezuela,Amazonas,4.116309018,0.0
622889,20439.964437290004,COL,Colombia,Guainía,4.039920414,0.0
622891,2804.35159908,BRA,Brazil,Amazonas,3.657736279,0.0
622892,2578.6323257799995,BRA,Brazil,Amazonas,0.0,0.0
622893,2206.92469278,BRA,Brazil,Amazonas,3.751990783,0.0
622894,12733.146031395001,BRA,Brazil,Amazonas,4.018863372,0.0
622895,4416.78002790331,BRA,Brazil,Amazonas,4.018972928,0.0
622896,6854.004750398,COL,Colombia,Vaupés,4.03486954,0.0
622897,3287.44484523,BRA,Brazil,Amazonas,4.031717262,0.0
622898,4288.732081945001,COL,Colombia,Vaupés,4.007757378,0.0
622899,25346.258683319433,COL,Colombia,Vaupés,4.013360856,0.0
622910,22182.7487348,BRA,Brazil,Amazonas,3.126758263,0.0
622921,61974.74392773,BRA,Brazil,Amazonas,4.020688484,0.0
622922,63305.6583499,BRA,Brazil,Amazonas,4.022886738,0.0
622923,26196.607513602,BRA,Brazil,Amazonas,4.007640246,0.0
622924,44027.922495889696,BRA,Brazil,Amazonas,1.3785269669999998,0.0
622925,78098.63745272701,BRA,Brazil,Amazonas,4.006745986,0.0
622926,36756.566716191,BRA,Brazil,Acre,3.648185652,0.0
622927,5727.364561100001,BRA,Brazil,Amazonas,4.028419768,0.0
622928,26634.347961838637,BRA,Brazil,Acre,3.7218298130000003,0.0
622929,36871.284967191,BRA,Brazil,Acre,3.868855105,0.0
622931,4336.12619723,BRA,Brazil,Amazonas,4.039421911,0.0
622932,19781.0957852,BRA,Brazil,Amazonas,4.040340769,0.0
622933,2942.14264986,BRA,Brazil,Amazonas,4.014438382,0.0
622934,5526.172913989999,BRA,Brazil,Amazonas,3.8363212730000003,0.0
622935,261.282327364,BRA,Brazil,Amazonas,4.071373323,0.0
622936,35821.495036199995,BRA,Brazil,Amazonas,1.050551339,0.0
622937,244.914349412,BRA,Brazil,Amazonas,1.0903917029999999,0.0
622938,10555.0975514,BRA,Brazil,Amazonas,4.019845972,0.0
622939,7020.19412154,BRA,Brazil,Amazonas,3.5419451539999995,0.0
622941,41015.146342015,BRA,Brazil,Amazonas,4.0350529680000005,0.0
622942,15474.30104602,BRA,Brazil,Amazonas,4.0173530710000005,0.0
622943,6475.111890687,BRA,Brazil,Amazonas,4.011760791,0.0
622944,57557.842225659995,COL,Colombia,Vaupés,3.419315575,0.0
622945,43925.2419476551,COL,Colombia,Amazonas,4.033967665,0.0
622946,36896.95501948466,COL,Colombia,Caquetá,1.905382154,0.0
622947,14277.087750677998,COL,Colombia,Caquetá,4.028701558,0.0
622948,33816.935747693,COL,Colombia,Caquetá,1.738028977,0.0
622949,21323.3529760211,COL,Colombia,Caquetá,3.93023082,0.0
622951,280.52495653,BRA,Brazil,Amazonas,3.27688393,0.0
622952,24430.0916216,BRA,Brazil,Amazonas,3.2242453110000002,0.0
622953,1166.81962174,BRA,Brazil,Amazonas,3.930294632,0.0
622954,3163.92137395,BRA,Brazil,Amazonas,4.003826054,0.0
622955,35.914377556,BRA,Brazil,Amazonas,2.7538818330000003,0.0
622956,4048.86070226,BRA,Brazil,Amazonas,4.069560301,0.0
622957,1506.49677842,BRA,Brazil,Amazonas,4.022725664,0.0
622958,754.613833171,BRA,Brazil,Amazonas,4.050217143999999,0.0
622959,1003.39744511,BRA,Brazil,Amazonas,4.024710967,0.0
622961,24.7967039852,BRA,Brazil,Amazonas,4.134789143,0.0
622962,7894.55186002,BRA,Brazil,Amazonas,4.028584775,0.0
622963,45529.6938247,BRA,Brazil,Amazonas,4.047365493,0.0
622964,55063.77564913999,BRA,Brazil,Acre,4.0362645619999995,0.0
622965,8859.32137986,BRA,Brazil,Amazonas,4.127100923,0.0
622966,8813.11247239,BRA,Brazil,Amazonas,2.963324537,0.0
622967,25816.0926029226,BRA,Brazil,Amazonas,3.151558623,0.0
622968,7159.972857523372,BRA,Brazil,Acre,3.155841697,0.0
622969,30985.376748224,BRA,Brazil,Acre,2.605451835,0.0
622971,4131.90274019,BRA,Brazil,Amazonas,2.216520912,0.0
622972,78627.28374049997,BRA,Brazil,Amazonas,4.014804484,0.0
622973,8683.10402272,BRA,Brazil,Amazonas,3.591072133,0.0
622974,121389.08556465401,PER,Peru,Loreto,3.1839922819999997,0.0
622975,29340.879308559,BRA,Brazil,Amazonas,4.00905592,0.0
622976,109924.03724683619,BRA,Brazil,Amazonas,4.0007672030000005,0.0
622977,33013.600986565994,PER,Peru,Loreto,3.889850313,0.0
622978,102875.35202167436,PER,Peru,Loreto,3.744630589,0.0
622979,27894.1365637,PER,Peru,Loreto,3.835304005,0.0
622981,2227.38309624,PER,Peru,Loreto,3.638317105,0.0
622982,43192.54138080999,PER,Peru,Loreto,4.020638943,0.0
622983,36423.99042658,PER,Peru,Loreto,4.025740903,0.0
622984,90274.41672199109,PER,Peru,San Martín,3.1555609739999997,0.0
622985,4295.200149103,PER,Peru,Loreto,4.0369887239999995,0.0
622986,42554.07429350437,PER,Peru,Loreto,1.961583459,0.0
622987,31867.066850192798,PER,Peru,Loreto,3.64066584,0.0
622988,33171.17160572864,ECU,Ecuador,Morona Santiago,1.6888554180000002,0.0
622989,81682.03713046761,PER,Peru,Amazonas,1.232577401,0.0
622991,4607.21068285,PER,Peru,Loreto,3.470181231,0.0
622992,18829.29874428244,PER,Peru,Loreto,4.0280067189999995,0.0
622993,87889.7351397918,PER,Peru,Loreto,2.752972125,0.0
622994,29090.5245104615,PER,Peru,Pasco,1.7564779780000002,0.0
622995,22094.771409823043,PER,Peru,Ucayali,3.155660365,0.0
622996,59722.35010981789,PER,Peru,Cusco,1.7200066369999998,0.0
622997,32476.930196377856,PER,Peru,Junín,2.377720199,0.0
622998,65046.88784011845,PER,Peru,Apurímac,1.6535083990000001,0.0
622999,34747.32780677054,PER,Peru,Junín,1.226072426,0.0
623010,374.81702447144,BRA,Brazil,Pará,1.2147409679999999,4.009039807
623020,7602.82965414603,BRA,Brazil,Pará,4.025387412,4.003668848
623030,746.2995296820002,BRA,Brazil,Pará,1.893745085,2.349995286
623040,5477.9928635837,BRA,Brazil,Pará,3.497610833,0.0
623050,6633.579115086459,BRA,Brazil,Pará,4.022852365,3.293684467
623060,6409.5970340041,BRA,Brazil,Pará,4.018949248999999,1.147752541
623070,17663.2056243401,BRA,Brazil,Pará,4.039762701,3.1355453289999997
623081,1013.6663448266999,BRA,Brazil,Pará,4.040819546,4.02978517
623082,22190.546284579003,BRA,Brazil,Pará,2.7371496210000004,0.0
623083,8080.464004687001,BRA,Brazil,Pará,2.79419704,0.0
623084,3641.79227162,BRA,Brazil,Pará,1.231401683,0.0
623085,2099.88851596307,BRA,Brazil,Pará,2.236745114,0.0
623086,3404.7645384929997,BRA,Brazil,Pará,1.422452475,0.0
623087,645.924738462,BRA,Brazil,Pará,3.171635713,0.0
623088,4502.20294271,BRA,Brazil,Pará,2.826725268,0.0
623089,7505.326390229998,BRA,Brazil,Pará,1.8122374819999998,0.0
623090,11085.060529508999,BRA,Brazil,Pará,4.007120661,3.2986372569999998
624101,39.7845187243,BRA,Brazil,Pará,4.133843924,4.055559482
624102,4410.454280735,BRA,Brazil,Pará,3.5704728489999997,1.07961897
624103,7103.919710243,BRA,Brazil,Pará,3.0524996069999997,2.957461982
624104,3744.00405621,BRA,Brazil,Pará,2.5838404880000003,0.0
624105,3996.38002902,BRA,Brazil,Pará,1.132475548,0.0
624106,2325.768272592,BRA,Brazil,Pará,3.284081525,0.0
624107,358.485234392,BRA,Brazil,Pará,1.329578862,0.0
624108,6009.250782329998,BRA,Brazil,Pará,1.719048259,0.0
624109,3456.898027785,BRA,Brazil,Pará,2.024925535,0.0
624201,97.5752805725,BRA,Brazil,Pará,2.640545001,0.0
624202,3607.44458582,BRA,Brazil,Pará,0.9954581579999999,0.0
624203,573.5540653219999,BRA,Brazil,Pará,3.9506433339999996,0.0
624204,6980.25319406,BRA,Brazil,Pará,1.82537997,0.0
624205,1436.4726476700002,BRA,Brazil,Pará,1.6960382390000002,0.0
624206,10016.0502353,BRA,Brazil,Pará,2.343403375,0.0
624207,11147.705470900002,BRA,Brazil,Pará,1.0559251440000001,0.0
624208,3445.22395464,BRA,Brazil,Pará,0.552153396,0.0
624209,4318.12805597,BRA,Brazil,Pará,2.2209415630000002,0.0
624300,5173.81030495703,BRA,Brazil,Pará,3.489424393,0.0
624411,9937.449814333999,BRA,Brazil,Maranhão,1.33936656,0.0
624412,1079.3047331744,BRA,Brazil,Maranhão,0.0,0.0
624413,2415.102759411,BRA,Brazil,Maranhão,0.421726689,0.0
624414,3757.6585782,BRA,Brazil,Maranhão,1.4825028759999999,0.0
624415,2394.098905716,BRA,Brazil,Tocantins,0.92102701,0.0
624416,1299.88031014,BRA,Brazil,Maranhão,1.140356958,0.0
624417,2626.717268839,BRA,Brazil,Tocantins,1.873927049,0.0
624418,5212.13876574,BRA,Brazil,Maranhão,0.6886590140000001,0.0
624419,4343.210949509,BRA,Brazil,Tocantins,1.715502174,0.0
624420,16601.095253369,BRA,Brazil,Tocantins,0.98968028,0.0
624430,21813.9729762,BRA,Brazil,Tocantins,1.0306345890000002,0.0
624441,1653.11629118,BRA,Brazil,Tocantins,1.903098121,0.0
624442,9687.225881001199,BRA,Brazil,Tocantins,1.438205898,0.0
624443,3487.26874641,BRA,Brazil,Tocantins,1.3138104290000001,0.0
624444,12437.580503099567,BRA,Brazil,Tocantins,0.935653497,0.0
624445,8570.310254080727,BRA,Brazil,Tocantins,1.291073108,0.0
624446,3175.4138119192603,BRA,Brazil,Tocantins,0.959074013,0.0
624447,1948.41761226,BRA,Brazil,Tocantins,2.331910575,0.0
624448,2427.804769423299,BRA,Brazil,Tocantins,1.6608469419999998,0.0
624449,2487.1982516588996,BRA,Brazil,Tocantins,0.909641,0.0
624451,19995.453224790006,BRA,Brazil,Tocantins,1.05568441,0.0
624452,3449.334092743,BRA,Brazil,Tocantins,0.405894369,0.0
624453,2366.7010499099997,BRA,Brazil,Tocantins,2.022870508,0.0
624454,15055.057935851532,BRA,Brazil,Tocantins,1.247844401,0.0
624455,2813.80131231,BRA,Brazil,Tocantins,2.449036691,0.0
624456,3042.95851078,BRA,Brazil,Tocantins,0.62789211,0.0
624457,641.62905251,BRA,Brazil,Tocantins,3.1022306580000003,0.0
624458,14708.23388878,BRA,Brazil,Goiás,1.009893372,0.0
624459,4188.17474445,BRA,Brazil,Tocantins,1.516582282,0.0
624461,1792.92113602,BRA,Brazil,Tocantins,0.9368434659999999,0.0
624462,17966.2419418713,BRA,Brazil,Tocantins,0.807567343,0.0
624463,13234.8096950256,BRA,Brazil,Goiás,0.831174814,0.0
624464,4146.150868909999,BRA,Brazil,Goiás,0.909224099,0.0
624465,5980.4115629606995,BRA,Brazil,Goiás,1.312503402,0.0
624466,8190.6226883104,BRA,Brazil,Goiás,2.814922756,0.0
624467,1918.53726865,BRA,Brazil,Goiás,3.745052242,0.0
624468,3053.2752767612,BRA,Brazil,Goiás,0.609209197,0.0
624469,4186.253119917201,BRA,Brazil,Goiás,0.777649783,0.0
624471,3899.2985919780003,BRA,Brazil,Tocantins,1.183213135,0.0
624472,2095.46494591,BRA,Brazil,Goiás,0.002598706,0.0
624473,1444.1040624479997,BRA,Brazil,Goiás,0.35125156399999996,0.0
624474,1391.0785915418003,BRA,Brazil,Goiás,1.478924098,0.0
624475,109.85266554299999,BRA,Brazil,Goiás,0.684354798,0.0
624476,3843.0615081331002,BRA,Brazil,Goiás,1.12736324,0.0
624477,1241.43546608,BRA,Brazil,Goiás,0.42500250100000003,0.0
624478,9441.030657649,BRA,Brazil,Goiás,0.884214795,0.0
624479,6729.993641886999,BRA,Brazil,Goiás,0.145604246,0.0
624480,15734.4717515772,BRA,Brazil,Goiás,0.25432782600000003,0.0
624490,19011.577699198002,BRA,Brazil,Goiás,0.995419789,0.0
624511,10037.679230650001,BRA,Brazil,Tocantins,2.34016798,0.0
624512,3553.23766011824,BRA,Brazil,Tocantins,0.585423178,0.0
624513,2170.877569881,BRA,Brazil,Pará,1.5552658659999998,0.0
624514,3802.2369735,BRA,Brazil,Tocantins,0.567063633,0.0
624515,531.5938481088,BRA,Brazil,Tocantins,0.17832415899999998,0.0
624516,2971.881007135019,BRA,Brazil,Tocantins,0.521520899,0.0
624517,6368.95147231,BRA,Brazil,Pará,1.378520161,0.0
624518,4578.20895624921,BRA,Brazil,Pará,0.732064103,0.0
624519,2240.4717912550004,BRA,Brazil,Tocantins,1.045598637,0.0
624520,13534.716730700002,BRA,Brazil,Pará,0.7912995759999999,0.0
624530,14843.03504385,BRA,Brazil,Tocantins,2.59559011,0.0
624540,6051.3593306,BRA,Brazil,Tocantins,0.872257948,0.0
624550,6624.35419852,BRA,Brazil,Tocantins,1.248348306,0.0
624560,6228.78680896,BRA,Brazil,Pará,1.9322601380000002,0.0
624570,2363.4066216210003,BRA,Brazil,Pará,3.0092019060000004,0.0
624580,6711.7022899799995,BRA,Brazil,Tocantins,0.5025628870000001,0.0
624590,12179.267920377999,BRA,Brazil,Pará,2.475650683,0.0
624601,435.280112153,BRA,Brazil,Tocantins,4.054137305,0.0
624602,6682.94990412,BRA,Brazil,Tocantins,3.726423188,0.0
624603,643.9716087670001,BRA,Brazil,Tocantins,4.007046998,0.0
624604,5211.035345316,BRA,Brazil,Tocantins,2.051268225,0.0
624605,405.077160218,BRA,Brazil,Tocantins,4.108994086,0.0
624606,21655.471015110797,BRA,Brazil,Tocantins,2.482343488,0.0
624607,173.927184844,BRA,Brazil,Tocantins,4.104728541,0.0
624608,6185.937642150001,BRA,Brazil,Tocantins,4.0045642589999995,0.0
624609,11483.35728249,BRA,Brazil,Tocantins,4.00297812,0.0
624701,594.0932839870001,BRA,Brazil,Mato Grosso,4.076832255,0.0
624702,1862.32089587,BRA,Brazil,Mato Grosso,1.0337441490000001,0.0
624703,1162.617812533,BRA,Brazil,Mato Grosso,4.006580361,0.0
624704,3735.76949501,BRA,Brazil,Mato Grosso,1.200877594,0.0
624705,1076.5765413889999,BRA,Brazil,Mato Grosso,3.0884675510000004,0.0
624706,21713.9614489,BRA,Brazil,Mato Grosso,3.251057517,0.0
624707,1007.7905601610003,BRA,Brazil,Tocantins,4.0143826869999994,0.0
624708,723.6301804510001,BRA,Brazil,Mato Grosso,3.776565273,0.0
624709,633.693639691,BRA,Brazil,Tocantins,3.982381019,0.0
624801,2762.4682016491106,BRA,Brazil,Mato Grosso,2.579760821,0.0
624802,8051.434773119999,BRA,Brazil,Mato Grosso,2.1439454959999997,0.0
624803,10738.9471943,BRA,Brazil,Mato Grosso,2.070818938,0.0
624804,10069.728531,BRA,Brazil,Mato Grosso,1.23251799,0.0
624805,1023.37366528,BRA,Brazil,Mato Grosso,3.274838047,0.0
